Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 11},StandardScaler,UnderSampler,KMeans,passthrough,PolynomialFeatures,0.9402985074626866,0.7039106145251397,0.805111821086262,0.19696969696969696,0.6190476190476191,0.29885057471264365,0.5686341022161918,0.6614791167863794,0.5519811978994529,0.8622489823609226,0.695,0.751954390217032,0.695
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 9},StandardScaler,UnderSampler,KMeans,SelectKBest,passthrough,0.9694656488549618,0.7094972067039106,0.8193548387096773,0.2463768115942029,0.8095238095238095,0.3777777777777778,0.6079212302245823,0.75951050811386,0.5985663082437276,0.8935413209425821,0.72,0.7729892473118278,0.72
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 9},StandardScaler,UnderSampler,KMeans,SelectKBest,PolynomialFeatures,0.9637681159420289,0.7430167597765364,0.8391167192429022,0.25806451612903225,0.7619047619047619,0.38554216867469876,0.6109163160355306,0.7524607608406491,0.6123294439588005,0.8896692379616643,0.745,0.7914913914332408,0.745
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 7},StandardScaler,UnderSampler,KMeans,SelectFpr,passthrough,0.9870967741935484,0.8547486033519553,0.9161676646706587,0.4222222222222222,0.9047619047619048,0.5757575757575758,0.7046594982078853,0.87975525405693,0.7459626202141172,0.9277849462365592,0.86,0.8804246053347851,0.86
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},StandardScaler,UnderSampler,KMeans,SelectFpr,PolynomialFeatures,0.9790209790209791,0.7821229050279329,0.8695652173913044,0.3157894736842105,0.8571428571428571,0.46153846153846156,0.6474052263525948,0.819632881085395,0.6655518394648829,0.9093816709606183,0.79,0.8267224080267559,0.79
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 11},StandardScaler,UnderSampler,passthrough,passthrough,passthrough,1.0,0.8659217877094972,0.9281437125748503,0.4666666666666667,1.0,0.6363636363636364,0.7333333333333334,0.9329608938547487,0.7822536744692433,0.9440000000000001,0.88,0.897506804572673,0.88
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 11},StandardScaler,UnderSampler,passthrough,passthrough,PolynomialFeatures,0.9698795180722891,0.8994413407821229,0.9333333333333333,0.47058823529411764,0.7619047619047619,0.5818181818181817,0.7202338766832034,0.8306730513434424,0.7575757575757576,0.9174539333805811,0.885,0.8964242424242425,0.885
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},StandardScaler,UnderSampler,passthrough,SelectKBest,passthrough,0.9863013698630136,0.8044692737430168,0.8861538461538462,0.35185185185185186,0.9047619047619048,0.5066666666666666,0.6690766108574328,0.8546155892524607,0.6964102564102563,0.9196841704718416,0.815,0.8463076923076923,0.815
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 11},StandardScaler,UnderSampler,passthrough,SelectKBest,PolynomialFeatures,0.991869918699187,0.6815642458100558,0.8079470198675496,0.2597402597402597,0.9523809523809523,0.40816326530612246,0.6258050892197233,0.8169725990955041,0.608055142586836,0.9149963045084997,0.71,0.7659697256385998,0.71
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},StandardScaler,UnderSampler,passthrough,SelectFpr,passthrough,0.9811320754716981,0.8715083798882681,0.923076923076923,0.43902439024390244,0.8571428571428571,0.5806451612903225,0.7100782328578003,0.8643256185155626,0.7518610421836227,0.9242107685227796,0.87,0.88712158808933,0.87
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 9},StandardScaler,UnderSampler,passthrough,SelectFpr,PolynomialFeatures,0.9870967741935484,0.8547486033519553,0.9161676646706587,0.4222222222222222,0.9047619047619048,0.5757575757575758,0.7046594982078853,0.87975525405693,0.7459626202141172,0.9277849462365592,0.86,0.8804246053347851,0.86
KNeighborsClassifier,"{'n_neighbors': [3, 5, 7, 9, 11]}",{'n_neighbors': 5},StandardScaler,passtrough,KMeans,passthrough,passthrough,0.9361702127659575,0.9832402234636871,0.9591280653950954,0.75,0.42857142857142855,0.5454545454545454,0.8430851063829787,0.7059058260175578,0.7522913054248204,0.9166223404255319,0.925,0.9156923458013378,0.925
