Estimator,parameters,best_params,Scaler,Sampler,Clusterer,Feature Selector,Interaction feature,0_precision,0_recall,0_f1-score,1_precision,1_recall,1_f1-score,macro_avg_precision,macro_avg_recall,macro_avg_f1-score,weighted_avg_precision,weighted_avg_recall,weighted_avg_f1-score,accuracy
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,KMeans,SelectKBest,passthrough,0.9545211342964152,0.9786066922654963,0.9664138678223184,0.7022900763358778,0.519774011299435,0.5974025974025974,0.8284056053161465,0.7491903517824657,0.781908232612458,0.9321986856669076,0.938,0.9337563703901732,0.938
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9576776994031472,0.968184311574328,0.9629023458810692,0.6305732484076433,0.559322033898305,0.5928143712574849,0.7941254739053951,0.7637531727363165,0.7778583585692771,0.928728955490045,0.932,0.930149560126882,0.932
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,KMeans,SelectFpr,passthrough,0.9545697487974344,0.97970378496983,0.9669734704926908,0.7131782945736435,0.519774011299435,0.6013071895424836,0.8338740216855389,0.7497388981346325,0.7841403300175873,0.933206605098629,0.939,0.9346120046285976,0.939
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9497885835095138,0.9857377948436644,0.9674293405114402,0.7592592592592593,0.4632768361581921,0.5754385964912281,0.8545239213843865,0.7245073155009282,0.7714339685013342,0.9329267383133664,0.9395,0.9327381596656515,0.9395
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,passthrough,passthrough,0.956221198156682,0.9105869445968184,0.9328463051418938,0.3825757575757575,0.5706214689265536,0.4580498866213151,0.6693984778662199,0.740604206761686,0.6954480958816045,0.9054535766652704,0.8805,0.8908268221028226,0.8805
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.967006598680264,0.884256719692814,0.92378223495702,0.3663663663663664,0.6892655367231638,0.4784313725490196,0.6666864825233152,0.7867611282079889,0.7011068037530198,0.913849938120484,0.867,0.8843686836339121,0.867
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,SelectKBest,passthrough,0.9570692615912992,0.9171695008228196,0.9366946778711484,0.4031620553359684,0.576271186440678,0.4744186046511627,0.6801156584636339,0.7467203436317488,0.7055566412611556,0.9080484738377026,0.887,0.8957832453911797,0.887
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.9569429494079656,0.975315414152496,0.9660418364574844,0.6830985915492958,0.5480225988700564,0.6081504702194357,0.8200207704786306,0.7616690065112761,0.7870961533384602,0.9327077237374732,0.9375,0.9343684505454172,0.9375
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,SelectFpr,passthrough,0.9566724436741768,0.9083927591881514,0.93190770962296,0.379182156133829,0.576271186440678,0.4573991031390135,0.6679272999040029,0.7423319728144147,0.6946534063809868,0.905564553226856,0.879,0.8899136979491309,0.879
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},StandardScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9671641791044776,0.8886450905101481,0.9262435677530017,0.3753846153846153,0.6892655367231638,0.4860557768924303,0.6712743972445465,0.7889553136166559,0.706149672322716,0.9147916877152698,0.871,0.8872869482618411,0.871
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,passthrough,passthrough,0.9145601617795752,0.9923203510696654,0.951854775059195,0.3636363636363636,0.0451977401129943,0.0804020100502512,0.6390982627079695,0.5187590455913299,0.5161283925547231,0.8658034056439011,0.9085,0.8747312053559035,0.9085
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.9208375893769152,0.9890290729566648,0.953715948161862,0.5238095238095238,0.1242937853107344,0.2009132420091324,0.7223235565932196,0.5566614291336996,0.5773145950854972,0.885700605574201,0.9125,0.8870929086673454,0.9125
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,SelectKBest,passthrough,0.925925925925926,0.9462424574876576,0.935973955507325,0.2846715328467153,0.2203389830508474,0.2484076433121019,0.6052987293863206,0.5832907202692525,0.5921907994097134,0.8691749121384158,0.882,0.8751243368780478,0.882
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,SelectKBest,PolynomialFeatures,0.9621131270010672,0.9890290729566648,0.975385447660265,0.8412698412698413,0.5988700564971752,0.6996699669966997,0.9016914841354542,0.79394956472692,0.8375277073284824,0.9514184962138535,0.9545,0.9509846276215396,0.9545
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,SelectFpr,passthrough,0.9165818921668362,0.988480526604498,0.9511744523621009,0.3823529411764705,0.0734463276836158,0.1232227488151658,0.6494674166716534,0.530963427144057,0.5371986005886333,0.8693026300041888,0.9075,0.8779007265981971,0.9075
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,KMeans,SelectFpr,PolynomialFeatures,0.9300847457627118,0.9632473944048272,0.9463756399892213,0.4017857142857143,0.2542372881355932,0.3114186851211072,0.6659352300242131,0.6087423412702102,0.6288971625551643,0.8833302814769974,0.9005,0.8901819494833931,0.9005
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,passthrough,passthrough,0.9523809523809524,0.9105869445968184,0.9310151430173864,0.3657587548638132,0.5310734463276836,0.4331797235023041,0.6590698536223828,0.720830195462251,0.6820974332598453,0.9004648879006856,0.877,0.8869567083903016,0.877
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,passthrough,PolynomialFeatures,0.9733171619163128,0.8804168952276468,0.9245391705069126,0.3789173789173789,0.751412429378531,0.5037878787878788,0.6761172704168459,0.8159146623030888,0.7141635246473956,0.9207127811209072,0.869,0.8873026811897782,0.869
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,SelectKBest,passthrough,0.9544159544159544,0.9188151398793198,0.9362772498602572,0.3959183673469387,0.5480225988700564,0.4597156398104265,0.6751671608814466,0.7334188693746881,0.6979964448353417,0.9049889179603464,0.886,0.8941015473708471,0.886
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,SelectKBest,PolynomialFeatures,0.97,0.9577619308831596,0.963842119790229,0.615,0.6949152542372882,0.6525198938992042,0.7925,0.8263385925602239,0.8081810068447166,0.9385825,0.9345,0.9362901027988731,0.9345
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,SelectFpr,passthrough,0.9534750143595636,0.9105869445968184,0.931537598204265,0.3706563706563706,0.5423728813559322,0.4403669724770641,0.6620656925079671,0.7264799129763753,0.6859522853406645,0.9018955643918308,0.878,0.8880689978274077,0.878
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},MinMaxScaler,passtrough,passthrough,SelectFpr,PolynomialFeatures,0.9733817301875378,0.8826110806363138,0.9257767548906788,0.3832853025936599,0.751412429378531,0.5076335877862596,0.6783335163905989,0.8170117550074224,0.7167051713384691,0.9211581963454796,0.871,0.8887710846019377,0.871
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,passthrough,passthrough,0.9388083735909822,0.95940756993966,0.9489962018448184,0.4598540145985401,0.3559322033898305,0.4012738853503185,0.6993311940947612,0.6576698866647452,0.6751350435975684,0.8964209128201511,0.906,0.900522776835055,0.906
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,passthrough,PolynomialFeatures,0.92243623112962,0.9720241360394952,0.9465811965811968,0.3544303797468354,0.1581920903954802,0.21875,0.6384333054382277,0.5651081132174878,0.5826655982905984,0.8721677132822436,0.9,0.8821681356837607,0.9
GaussianNB,"{'var_smoothing': [1e-09, 1e-08, 1e-07, 1e-06]}",{'var_smoothing': 1e-09},RobustScaler,passtrough,KMeans,SelectKBest,passthrough,0.9377348362855608,0.9583104772353264,0.9479110146500273,0.4452554744525547,0.3446327683615819,0.3885350318471337,0.6914951553690578,0.6514716227984542,0.6682230232485804,0.8941504127633398,0.904,0.898406240171971,0.904
